Name,Class,Parent,Centroid X µm,Centroid Y µm
Target: CD20,Target: CD20,Tumor,409.41,648.59
PathCellObject,,Tumor,471.12,644.32
PathCellObject,,Tumor,610.63,643.79
PathCellObject,,Tumor,661.45,645.29
PathCellObject,,Tumor,706.69,648.01
PathCellObject,,Tumor,723.3,644.45
Target: CD3,Target: CD3,Tumor,598.97,645.04
PathCellObject,,Tumor,346.75,646.43
PathCellObject,,Tumor,395.21,649.98
Target: CD68,Target: CD68,Tumor,458.51,647.34
Target: CD20,Target: CD20,Tumor,287.46,646.25
PathCellObject,,Tumor,642.23,647.07
PathCellObject,,Tumor,96.85,645.34
Target: CD68,Target: CD68,Tumor,479.65,648
Target: CD3,Target: CD3,Tumor,511,646.74
PathCellObject,,Tumor,651.72,653.63
PathCellObject,,Tumor,364.59,652.03
PathCellObject,,Tumor,759.69,650.84
PathCellObject,,Tumor,356.19,650.67
PathCellObject,,Tumor,89.2,652.8
PathCellObject,,Tumor,279.42,651.86
PathCellObject,,Tumor,64.11,653.77
PathCellObject,,Tumor,114.74,652.04
PathCellObject,,Tumor,270.33,652.27
PathCellObject,,Tumor,470.15,652.51
PathCellObject,,Tumor,518.02,653.31
PathCellObject,,Tumor,35.7,655.56
Target: CD68: CD3,Target: CD68: CD3,Tumor,527.11,651.7
PathCellObject,,Tumor,669.39,652.93
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,598.62,655.23
Target: CD3: CD8,Target: CD3: CD8,Tumor,607.57,655.64
PathCellObject,,Tumor,742.71,654.7
PathCellObject,,Tumor,752.15,653.77
PathCellObject,,Tumor,100.66,655.46
PathCellObject,,Tumor,381.6,654.54
Target: CD20,Target: CD20,Tumor,459.47,655.69
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,619.03,653.22
PathCellObject,,Tumor,478.34,657.84
Target: CD20,Target: CD20,Tumor,289.25,657.94
PathCellObject,,Tumor,124.9,657.82
Target: CD68,Target: CD68,Tumor,336.91,659.94
PathCellObject,,Tumor,352.24,658.97
PathCellObject,,Tumor,111.12,659.27
PathCellObject,,Tumor,534.42,657.43
Target: CD20,Target: CD20,Tumor,509.47,662.48
PathCellObject,,Tumor,637.25,662.11
PathCellObject,,Tumor,694.19,660.76
PathCellObject,,Tumor,392.54,661.72
PathCellObject,,Tumor,661.73,660.55
Target: CD3,Target: CD3,Tumor,469.83,662.04
PathCellObject,,Tumor,523.89,663.49
PathCellObject,,Tumor,53.35,660.6
Target: CD3: CD8,Target: CD3: CD8,Tumor,609.92,663.8
PathCellObject,,Tumor,104.31,665.24
PathCellObject,,Tumor,277.06,664.52
Target: CD3: CD4: CD8: FoxP3,Target: CD3: CD4: CD8: FoxP3,Tumor,620.78,662.97
PathCellObject,,Tumor,41.15,663.59
Target: CD8,Target: CD8,Tumor,297.45,664.64
PathCellObject,,Tumor,13.25,661.66
PathCellObject,,Tumor,265.06,663.66
PathCellObject,,Tumor,123.52,665.49
PathCellObject,,Tumor,21.66,663.22
PathCellObject,,Tumor,82.6,664.35
Target: CD68: CD8,Target: CD68: CD8,Tumor,533.98,667.01
PathCellObject,,Tumor,62.54,668.45
PathCellObject,,Tumor,673.11,663.24
PathCellObject,,Tumor,682.77,666.57
PathCellObject,,Tumor,26.39,666.99
PathCellObject,,Tumor,357.06,667.17
PathCellObject,,Tumor,665.88,667.87
PathCellObject,,Tumor,651.02,669.56
PathCellObject,,Tumor,347.87,671.91
Target: CD3: FoxP3,Target: CD3: FoxP3,Tumor,616.41,671.28
Target: CD68: CD3: FoxP3,Target: CD68: CD3: FoxP3,Tumor,597.41,671.16
PathCellObject,,Tumor,697.01,672.51
PathCellObject,,Tumor,739.6,672.69
PathCellObject,,Tumor,13.33,671.62
PathCellObject,,Tumor,674.18,675.35
PathCellObject,,Tumor,89.55,673.43
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,627.7,673.69
PathCellObject,,Tumor,30.94,673.61
PathCellObject,,Tumor,122.34,675.46
PathCellObject,,Tumor,660.34,675.6
PathCellObject,,Tumor,40.74,672.71
PathCellObject,,Tumor,209.92,672.46
PathCellObject,,Tumor,706.54,675.03
Target: CD4,Target: CD4,Tumor,136.81,675.93
PathCellObject,,Tumor,637.28,676.93
PathCellObject,,Tumor,5.834,676.66
PathCellObject,,Tumor,45.1,679.85
PathCellObject,,Tumor,63.75,681.67
Target: CD3,Target: CD3,Tumor,617.87,679.83
PathCellObject,,Tumor,99.92,678.22
PathCellObject,,Tumor,215.95,681.44
PathCellObject,,Tumor,643.14,681.68
PathCellObject,,Tumor,689.69,678.96
PathCellObject,,Tumor,603.67,682.13
PathCellObject,,Tumor,761.78,685.6
Target: CD20: CD3,Target: CD20: CD3,Tumor,205.13,684.68
Target: CD68,Target: CD68,Tumor,17.25,682.59
PathCellObject,,Tumor,108.27,680.76
PathCellObject,,Tumor,683.43,683.95
PathCellObject,,Tumor,655.11,685.61
PathCellObject,,Tumor,30.53,685.57
PathCellObject,,Tumor,100.1,688.41
PathCellObject,,Tumor,86.38,686.63
Target: CD68,Target: CD68,Tumor,717.55,685.44
PathCellObject,,Tumor,114.47,688
PathCellObject,,Tumor,126.19,688.17
Target: CD3: CD8,Target: CD3: CD8,Tumor,138.48,689.81
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Tumor,587.09,686.99
PathCellObject,,Tumor,3.295,686.2
Target: CD68,Target: CD68,Tumor,439.48,686.3
Target: CD3,Target: CD3,Tumor,618.44,687.31
PathCellObject,,Tumor,623.88,690.37
PathCellObject,,Tumor,666.94,688.7
PathCellObject,,Tumor,41.15,688.36
Target: CD4,Target: CD4,Tumor,640.34,688.5
PathCellObject,,Tumor,697.28,688.69
PathCellObject,,Tumor,649.37,691.44
PathCellObject,,Tumor,726.95,688.1
PathCellObject,,Tumor,71.71,689.83
PathCellObject,,Tumor,613.98,690.62
Target: CD68,Target: CD68,Tumor,13.7,691.24
Target: CD3: CD8,Target: CD3: CD8,Tumor,279.91,689.04
Target: CD68,Target: CD68,Tumor,428.48,688.85
Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,Tumor,564.54,688.47
PathCellObject,,Tumor,737.83,691.1
PathCellObject,,Tumor,395.91,692.29
PathCellObject,,Tumor,51.62,690.76
PathCellObject,,Tumor,679.94,694.11
Target: CD68,Target: CD68,Tumor,605.38,694.98
PathCellObject,,Tumor,5.404,694.01
Target: CD8,Target: CD8,Tumor,267.19,692.53
Target: CD3: CD8,Target: CD3: CD8,Tumor,451.27,693.75
PathCellObject,,Tumor,630.55,694.33
PathCellObject,,Tumor,39.23,696.15
PathCellObject,,Tumor,714.77,694.96
Target: CD68: CD3,Target: CD68: CD3,Tumor,422.35,695.11
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,644.43,696.74
PathCellObject,,Tumor,437.31,698.46
PathCellObject,,Tumor,81.24,698.59
PathCellObject,,Tumor,130.63,701.93
PathCellObject,,Tumor,692.79,696.24
PathCellObject,,Tumor,483.92,695.33
PathCellObject,,Tumor,28.18,701.07
PathCellObject,,Tumor,114.82,699.24
PathCellObject,,Tumor,635.76,697.68
PathCellObject,,Tumor,274.61,700.66
PathCellObject,,Tumor,797.04,697.77
PathCellObject,,Tumor,47.43,700.9
Target: CD68: CD4,Target: CD68: CD4,Tumor,404.12,701.03
Target: CD3: CD4,Target: CD3: CD4,Tumor,495.65,699.23
Target: CD20,Target: CD20,Tumor,560.8,701.08
PathCellObject,,Tumor,13.37,700.12
PathCellObject,,Tumor,58.64,700.79
Target: CD68,Target: CD68,Tumor,686.95,700.02
Target: CD68,Target: CD68,Tumor,260.5,701.5
PathCellObject,,Tumor,639.83,702.69
Target: CD68,Target: CD68,Tumor,333.73,702.95
Target: CD68,Target: CD68,Tumor,479.71,702.23
PathCellObject,,Tumor,659.68,701.55
PathCellObject,,Tumor,719.71,703.55
PathCellObject,,Tumor,10.29,707.47
PathCellObject,,Tumor,322.37,701.85
PathCellObject,,Tumor,424.04,706.88
PathCellObject,,Tumor,792.75,705.23
PathCellObject,,Tumor,691.08,705.9
PathCellObject,,Tumor,97.74,706.86
PathCellObject,,Tumor,670.75,704.51
PathCellObject,,Tumor,729.67,706.34
PathCellObject,,Tumor,680.9,706.22
PathCellObject,,Tumor,443.55,707.58
PathCellObject,,Tumor,54.78,710.9
PathCellObject,,Tumor,158.98,711
Target: CD68,Target: CD68,Tumor,468.45,707.04
PathCellObject,,Tumor,39.81,707.62
PathCellObject,,Tumor,112.37,711.8
PathCellObject,,Tumor,478.3,711.82
Target: CD3,Target: CD3,Tumor,626.05,709.23
PathCellObject,,Tumor,317.76,710.67
PathCellObject,,Tumor,640.43,710.81
PathCellObject,,Tumor,654.9,709.27
Target: CD4,Target: CD4,Tumor,124.07,713.56
PathCellObject,,Tumor,327.76,712.53
PathCellObject,,Tumor,686.49,711.43
PathCellObject,,Tumor,72.71,711.05
Target: CD20,Target: CD20,Tumor,431.48,711.46
Target: CD4,Target: CD4,Tumor,494.95,712.76
PathCellObject,,Tumor,671.6,714.82
PathCellObject,,Tumor,658.32,714.95
PathCellObject,,Tumor,45.89,713.49
PathCellObject,,Tumor,145.68,713.02
PathCellObject,,Tumor,31.34,713.46
PathCellObject,,Tumor,36.25,714.68
PathCellObject,,Tumor,22.29,714.11
PathCellObject,,Tumor,7.017,714.49
PathCellObject,,Tumor,435.08,718.83
PathCellObject,,Tumor,462.61,715.84
PathCellObject,,Tumor,685.48,718.66
PathCellObject,,Tumor,82.45,719.34
PathCellObject,,Tumor,104.15,720.12
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Tumor,580.95,717.44
PathCellObject,,Tumor,59.11,718.32
Target: CD68: CD4,Target: CD68: CD4,Tumor,511.68,717.46
Target: CD68: FoxP3,Target: CD68: FoxP3,Tumor,570.53,717.75
PathCellObject,,Tumor,43.25,725.69
PathCellObject,,Tumor,450.85,720.75
PathCellObject,,Tumor,28.67,723.15
PathCellObject,,Tumor,484.37,722.27
PathCellObject,,Tumor,4.621,721.43
PathCellObject,,Tumor,320.28,721.79
PathCellObject,,Tumor,400.37,721.27
PathCellObject,,Tumor,738.98,720.89
PathCellObject,,Tumor,661.74,724.96
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Tumor,330.07,724.79
PathCellObject,,Tumor,705.63,722.72
PathCellObject,,Tumor,62.45,727.29
Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,Tumor,519.24,725.03
PathCellObject,,Tumor,675.87,724.13
Target: CD3: CD4,Target: CD3: CD4,Tumor,122.72,726.66
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,759.63,723.69
Target: CD68,Target: CD68,Tumor,184.95,722.54
Target: CD68,Target: CD68,Tumor,195.76,725.42
PathCellObject,,Tumor,728.79,726.04
PathCellObject,,Tumor,141.36,726.04
Target: CD4,Target: CD4,Tumor,494.65,727.57
PathCellObject,,Tumor,468.51,727.71
PathCellObject,,Tumor,8.106,728.66
PathCellObject,,Tumor,94.66,726.31
PathCellObject,,Tumor,174.22,729.14
Target: CD4,Target: CD4,Tumor,506.33,727.85
PathCellObject,,Tumor,579.6,728.5
Target: CD3: CD4,Target: CD3: CD4,Tumor,620.01,725.09
PathCellObject,,Tumor,715.33,728.05
PathCellObject,,Tumor,387.65,729.46
PathCellObject,,Tumor,444.96,729.2
Target: CD3,Target: CD3,Tumor,633.81,730.56
PathCellObject,,Tumor,683.46,731.91
PathCellObject,,Tumor,742.22,731.68
PathCellObject,,Tumor,130.93,732.91
Target: CD68: CD3,Target: CD68: CD3,Tumor,569.28,730.77
PathCellObject,,Tumor,753.02,732.4
Target: CD3: CD8,Target: CD3: CD8,Tumor,771.59,730.85
PathCellObject,,Tumor,72.51,733
PathCellObject,,Tumor,83.85,733.9
Target: CD3: CD4,Target: CD3: CD4,Tumor,625.37,734.49
PathCellObject,,Tumor,147.43,732.88
PathCellObject,,Tumor,455.27,732.88
Target: CD68,Target: CD68,Tumor,613.47,734.56
PathCellObject,,Tumor,401.12,733.48
Target: CD20,Target: CD20,Tumor,436.63,732.47
PathCellObject,,Tumor,503.13,735.78
PathCellObject,,Tumor,17.04,733.15
Target: CD68,Target: CD68,Tumor,182.65,736.96
PathCellObject,,Tumor,191,733.34
Target: CD3,Target: CD3,Tumor,670.89,735.97
PathCellObject,,Tumor,110.7,737.72
Target: CD3,Target: CD3,Tumor,198.53,736.93
PathCellObject,,Tumor,476.06,736.31
PathCellObject,,Tumor,487.42,734.42
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,584.57,737.3
PathCellObject,,Tumor,8.744,739.45
PathCellObject,,Tumor,711.61,740.25
PathCellObject,,Tumor,721.7,735.37
PathCellObject,,Tumor,93.28,736.87
PathCellObject,,Tumor,394.25,742.46
PathCellObject,,Tumor,29.59,742.97
PathCellObject,,Tumor,99.66,738.47
PathCellObject,,Tumor,438.74,740.13
PathCellObject,,Tumor,449.81,739.94
PathCellObject,,Tumor,484.16,740.14
PathCellObject,,Tumor,491.88,742.58
PathCellObject,,Tumor,572.86,741.13
Target: CD3,Target: CD3,Tumor,150.54,742.12
Target: CD4,Target: CD4,Tumor,521.99,738.36
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Tumor,659.05,740.35
PathCellObject,,Tumor,464.37,741.27
Target: CD8,Target: CD8,Tumor,512.02,740.9
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,619.79,743.65
PathCellObject,,Tumor,696.12,743.1
PathCellObject,,Tumor,428.36,742.48
PathCellObject,,Tumor,499.53,742.2
PathCellObject,,Tumor,74.11,744.04
Target: CD8,Target: CD8,Tumor,778.87,743.32
Target: CD68,Target: CD68,Tumor,191.32,746.01
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Tumor,748.92,744.95
PathCellObject,,Tumor,84.86,743.89
PathCellObject,,Tumor,101.41,746.05
PathCellObject,,Tumor,435.12,746.35
PathCellObject,,Tumor,64.9,744.05
PathCellObject,,Tumor,14.19,749.84
PathCellObject,,Tumor,460.66,749.06
Target: CD8: FoxP3,Target: CD8: FoxP3,Tumor,530.95,744.28
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,761.67,747.24
PathCellObject,,Tumor,94.71,748.03
PathCellObject,,Tumor,516.35,748.27
PathCellObject,,Tumor,480.77,745.89
PathCellObject,,Tumor,524.61,747.74
Target: CD3,Target: CD3,Tumor,665.99,749.22
PathCellObject,,Tumor,450.53,749.28
PathCellObject,,Tumor,505.09,750.63
PathCellObject,,Tumor,443.2,751.71
PathCellObject,,Tumor,680.59,749.73
PathCellObject,,Tumor,40.97,751.35
PathCellObject,,Tumor,57.74,751.39
PathCellObject,,Tumor,79.47,753.68
PathCellObject,,Tumor,689.44,748.89
PathCellObject,,Tumor,88.34,750.85
PathCellObject,,Tumor,470.28,751.64
PathCellObject,,Tumor,496.88,751.12
Target: CD3: FoxP3,Target: CD3: FoxP3,Tumor,537.53,750.04
PathCellObject,,Tumor,491.3,751.82
PathCellObject,,Tumor,482.65,754.26
PathCellObject,,Tumor,720.39,751.6
PathCellObject,,Tumor,3.631,752.39
PathCellObject,,Tumor,115.22,754.96
PathCellObject,,Tumor,433.99,754.89
Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,Tumor,531.9,754.76
PathCellObject,,Tumor,518.92,754.06
PathCellObject,,Tumor,69.3,756.44
PathCellObject,,Tumor,88.97,760.78
PathCellObject,,Tumor,102.55,758.17
PathCellObject,,Tumor,511.96,758.86
PathCellObject,,Tumor,525.25,757.51
Target: CD20: CD8,Target: CD20: CD8,Tumor,695.42,757.21
Target: CD20,Target: CD20,Tumor,426.32,759.04
PathCellObject,,Tumor,453.53,758.98
Target: CD3: CD8,Target: CD3: CD8,Tumor,683.24,761.67
PathCellObject,,Tumor,493.77,759.64
PathCellObject,,Tumor,45.27,761.72
PathCellObject,,Tumor,505.14,760.3
PathCellObject,,Tumor,5.597,761.58
PathCellObject,,Tumor,518.54,761.04
Target: CD8,Target: CD8,Tumor,59.4,762.01
Target: CD20,Target: CD20,Tumor,702.79,763.4
PathCellObject,,Tumor,473.67,761.44
PathCellObject,,Tumor,531.77,762.33
PathCellObject,,Tumor,542.05,763.65
PathCellObject,,Tumor,438.82,764.34
PathCellObject,,Tumor,463.53,763.57
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Tumor,691.18,767.86
PathCellObject,,Tumor,75.57,767.4
PathCellObject,,Tumor,22.67,764.83
PathCellObject,,Tumor,496.94,767.37
PathCellObject,,Tumor,521.66,766.24
PathCellObject,,Tumor,104.31,768.8
PathCellObject,,Tumor,30.8,765.06
PathCellObject,,Tumor,450.6,770.92
PathCellObject,,Tumor,456.02,767.27
PathCellObject,,Tumor,482.11,772.6
PathCellObject,,Tumor,10.43,766.58
PathCellObject,,Tumor,421.31,767.8
Target: CD3,Target: CD3,Tumor,759.72,767.55
PathCellObject,,Tumor,55.7,769.62
PathCellObject,,Tumor,506.39,768.21
Target: CD3: CD8,Target: CD3: CD8,Tumor,779.14,769.39
PathCellObject,,Tumor,36.25,769.31
PathCellObject,,Tumor,532.86,768.8
PathCellObject,,Tumor,66.6,772.61
Target: CD68,Target: CD68,Tumor,433.08,771.6
PathCellObject,,Tumor,15.34,770.88
PathCellObject,,Tumor,469.45,776.1
PathCellObject,,Tumor,443.94,773.95
PathCellObject,,Tumor,517.52,774.46
PathCellObject,,Tumor,5.301,772.69
PathCellObject,,Tumor,86.04,773.88
PathCellObject,,Tumor,220.67,773.55
PathCellObject,,Tumor,458.5,774.63
PathCellObject,,Tumor,510.85,773.01
PathCellObject,,Tumor,48.18,774.17
PathCellObject,,Tumor,110.92,775.76
PathCellObject,,Tumor,528.82,775.06
PathCellObject,,Tumor,22.07,776.18
Target: CD8,Target: CD8,Tumor,555.05,772.77
PathCellObject,,Tumor,422.51,778.1
PathCellObject,,Tumor,543.42,777.21
PathCellObject,,Tumor,29.87,776.43
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,755.16,778.56
PathCellObject,,Tumor,40.09,777.33
PathCellObject,,Tumor,505.35,776.01
PathCellObject,,Tumor,2.176,777.54
PathCellObject,,Tumor,58.83,781.95
PathCellObject,,Tumor,79.07,778.36
PathCellObject,,Tumor,10.98,782.57
PathCellObject,,Tumor,490.51,779.31
PathCellObject,,Tumor,33.27,779.34
PathCellObject,,Tumor,96.26,780.52
PathCellObject,,Tumor,498.78,779.71
Target: CD8,Target: CD8,Tumor,556.87,780.08
PathCellObject,,Tumor,434.72,779.73
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Tumor,783.17,781.53
PathCellObject,,Tumor,47.72,783.64
Target: CD3: CD4,Target: CD3: CD4,Tumor,72.23,781.92
Target: CD3: CD4,Target: CD3: CD4,Tumor,771.48,780.07
PathCellObject,,Tumor,529.27,785.62
PathCellObject,,Tumor,505.82,784.43
PathCellObject,,Tumor,31.49,784.01
PathCellObject,,Tumor,332.61,783.29
PathCellObject,,Tumor,80.24,787.31
PathCellObject,,Tumor,549.12,785.47
PathCellObject,,Tumor,40.61,786.05
PathCellObject,,Tumor,459.21,784.15
Target: CD3: CD8,Target: CD3: CD8,Tumor,563.26,786.07
PathCellObject,,Tumor,442.95,784.79
PathCellObject,,Tumor,473.58,786.49
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,776.51,788.44
Target: CD3,Target: CD3,Tumor,434.31,787.99
PathCellObject,,Tumor,518.73,785.75
PathCellObject,,Tumor,536.94,789.68
Target: CD4,Target: CD4,Tumor,556.96,788.6
PathCellObject,,Tumor,66.6,789.74
PathCellObject,,Tumor,490.15,789.13
Target: CD3: CD4,Target: CD3: CD4,Tumor,765.7,789.68
PathCellObject,,Tumor,451.71,787.46
PathCellObject,,Tumor,510.98,792.82
PathCellObject,,Tumor,545.99,792.46
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Tumor,676.02,790.56
PathCellObject,,Tumor,4.57,792.21
PathCellObject,,Tumor,31.96,792.44
PathCellObject,,Tumor,21.8,793.67
PathCellObject,,Tumor,445.92,794.8
PathCellObject,,Tumor,476.22,794.43
PathCellObject,,Tumor,44.05,794.9
Target: CD68,Target: CD68,Tumor,460.54,794.18
PathCellObject,,Tumor,522.33,795.54
PathCellObject,,Tumor,555.17,795.26
PathCellObject,,Tumor,12.56,795.07
PathCellObject,,Tumor,453.56,795.16
PathCellObject,,Tumor,500.57,795.42
Target: CD3,Target: CD3,Tumor,431.47,795.94
Target: CD68,Target: CD68,Tumor,465.85,796.01
PathCellObject,,Tumor,492.66,796.83
Target: CD68,Target: CD68,Tumor,76.2,796.57
PathCellObject,,Tumor,485.88,797.48
PathCellObject,,Tumor,540.13,797.79
Target: CD4,Target: CD4,Tumor,669.91,797.33
PathCellObject,,Other,8.485,5.092
PathCellObject,,Other,25.71,3.475
Target: CD8,Target: CD8,Other,99.96,8.276
PathCellObject,,Other,113.25,4.397
Target: CD68,Target: CD68,Other,191.69,3.602
Target: CD68,Target: CD68,Other,213.2,4.839
Target: CD3: CD4,Target: CD3: CD4,Other,601.15,1.507
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,665.44,4.282
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,712.26,3.92
Target: CD68: CD4,Target: CD68: CD4,Other,730.27,1.887
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,790.64,6.145
PathCellObject,,Other,83.4,5.142
PathCellObject,,Other,124.94,4.637
Target: CD68,Target: CD68,Other,241.15,4.347
Target: CD3: FoxP3,Target: CD3: FoxP3,Other,272.29,5.216
Target: CD20: CD3,Target: CD20: CD3,Other,778.98,5.596
PathCellObject,,Other,132.71,8.943
Target: CD3: CD4,Target: CD3: CD4,Other,602.2,8.702
PathCellObject,,Other,70.91,8.801
PathCellObject,,Other,150.31,8.562
Target: CD20: CD68: CD3: CD4,Target: CD20: CD68: CD3: CD4,Other,730.58,8.652
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,633.56,7.165
Target: CD68,Target: CD68,Other,179.92,10.37
Target: CD4: CD8,Target: CD4: CD8,Other,682.41,7.241
Target: CD3: CD4,Target: CD3: CD4,Other,590.99,8.647
Target: CD4,Target: CD4,Other,617.93,10.1
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,610.6,9.544
Target: CD3: CD4,Target: CD3: CD4,Other,770.43,9.486
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,641.23,11.19
Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,Other,709.82,12.31
Target: CD68,Target: CD68,Other,246.22,13.42
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,675.95,13.25
Target: CD68: CD8,Target: CD68: CD8,Other,196.51,13.92
Target: CD68,Target: CD68,Other,220.1,14.6
Target: CD8,Target: CD8,Other,92.44,14.93
PathCellObject,,Other,77.69,17.84
Target: CD3,Target: CD3,Other,285.75,13.09
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,780.28,15.83
Target: FoxP3,Target: FoxP3,Other,264.28,15.98
Target: CD3: CD4,Target: CD3: CD4,Other,647.62,14.99
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,691.16,14.29
Target: CD68: CD3,Target: CD68: CD3,Other,667.48,16.88
Target: CD3,Target: CD3,Other,795.68,18.01
Target: CD68,Target: CD68,Other,594.04,19.69
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,725.4,16.84
Target: CD68: CD3: CD4,Target: CD68: CD3: CD4,Other,737.68,20.7
Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,Other,713.78,18.43
PathCellObject,,Other,58.06,23.41
Target: CD8,Target: CD8,Other,172.43,19.62
Target: CD68,Target: CD68,Other,303.18,19.95
Target: CD3,Target: CD3,Other,612.83,21.61
Target: CD3: CD4,Target: CD3: CD4,Other,628.63,21.1
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,746.21,18.76
Target: CD20: CD68: CD3: CD4,Target: CD20: CD68: CD3: CD4,Other,767.23,20.14
Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,Other,279.18,20.23
Target: CD3: CD8: FoxP3,Target: CD3: CD8: FoxP3,Other,269.72,23.76
Target: CD3: CD4,Target: CD3: CD4,Other,643.78,26.34
Target: CD20: CD68,Target: CD20: CD68,Other,138.81,22.32
Target: CD68,Target: CD68,Other,153.68,23.07
Target: CD68,Target: CD68,Other,204.8,24.59
Target: CD20: CD68: CD3: CD4: FoxP3,Target: CD20: CD68: CD3: CD4: FoxP3,Other,718.8,24.78
PathCellObject,,Other,189.02,23.72
Target: CD20: CD68: CD3: CD4,Target: CD20: CD68: CD3: CD4,Other,781.59,24.63
Target: CD68,Target: CD68,Other,223.36,26.65
PathCellObject,,Other,289.4,27.13
Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,Other,725.69,26.45
PathCellObject,,Other,3.226,27.46
